#"Step","Temperature (K)"
2620000,301.3776664994651
2640000,299.19243021532833
2660000,302.1499905861118
2680000,299.568024181697
2700000,299.2674608020443
2720000,293.77132169994786
2740000,299.27256794857965
2760000,299.53076323539767
2780000,296.07226718146546
2800000,292.9192812434179
2820000,300.23543220031314
2840000,297.690354732168
2860000,300.44182583592925
2880000,300.032223045792
2900000,296.98883701944055
2920000,297.1589495397073
2940000,297.77367522408224
2960000,300.0938224242757
2980000,302.7930899813968
3000000,296.9862216132593
3020000,297.6614735064888
3040000,302.1621224358278
3060000,298.746524884868
3080000,297.8352954456581
3100000,297.87262189435523
3120000,297.5985763069288
3140000,301.941191512959
3160000,296.23710328465927
3180000,294.2672974315334
3200000,299.50666036046255
3220000,297.6737947949522
3240000,299.0136254555
3260000,298.915986268892
3280000,297.8400065516014
3300000,300.6831169920464
3320000,296.15524301064085
3340000,297.11683771947486
3360000,298.8368661777743
3380000,296.51862184106847
3400000,296.70534989234045
3420000,303.59818642308386
3440000,292.93255181386354
3460000,297.6495973149057
3480000,300.4055989090898
3500000,294.3871459362777
3520000,304.2001568190587
3540000,297.98735952169295
3560000,296.54329295230906
3580000,295.64809861972964
3600000,304.440140088696
3620000,296.1763142770381
3640000,301.9236794196073
3660000,296.2257934743097
3680000,308.3867528581096
3700000,296.2756448888896
3720000,301.3147631012099
3740000,300.52170271746286
3760000,299.8782612898668
3780000,302.41951185617097
3800000,298.57093972617645
3820000,299.02369491117594
3840000,296.95566179764694
3860000,304.12387104504535
3880000,301.0976962106914
3900000,299.2681239817484
3920000,298.3117172588546
3940000,296.8398070550472
3960000,301.04244556427585
3980000,296.39451453290144
4000000,303.1450330231984
4020000,300.01508277998744
4040000,300.821398748814
4060000,298.13898997645555
4080000,298.47442570359823
4100000,298.53907332255324
4120000,299.00318188335393
4140000,301.4444855332555
4160000,294.70951512091074
4180000,301.54319010947427
4200000,302.0143726252519
4220000,296.82058699953666
4240000,295.07869760435716
4260000,300.4805691020714
4280000,301.295371848236
4300000,299.46876637622177
4320000,297.42611551371925
4340000,296.86774527170815
4360000,298.4059724789934
4380000,298.95967483396305
4400000,297.20113737129145
4420000,297.34345870783636
4440000,301.63863866250074
4460000,299.43553681246834
4480000,299.8902241444521
4500000,294.4163959609023
4520000,301.33706766513023
4540000,299.0163708502809
4560000,294.9104112350868
4580000,291.07545155060814
4600000,299.79670105547115
4620000,299.95031347229383
4640000,296.2162339243679
4660000,301.02129154370846
4680000,298.71688585715737
4700000,300.6968108166655
4720000,299.0338869648184
4740000,299.68584221016135
4760000,294.05504320718904
4780000,301.4666083859574
4800000,301.6050346123427
4820000,301.54737115984705
4840000,301.43507170339655
4860000,297.2824638102821
4880000,300.7390007494261
4900000,295.55891113700966
4920000,299.8545798562775
4940000,301.20671204529174
4960000,297.34444881654275
4980000,297.7758129971348
5000000,295.9469110105327
5020000,295.54757464014136
5040000,298.94061903097105
5060000,301.37885341887636
5080000,301.5753507308564
5100000,298.8500988122022
5120000,295.8114848521357
5140000,298.6803241153252
5160000,293.3384207672383
5180000,294.121972147392
5200000,302.2387519453386
5220000,297.5852089496712
5240000,298.06573227038695
5260000,300.59131523850255
5280000,299.46370483473567
5300000,304.1524842443217
5320000,296.67335303786166
5340000,298.01102821874974
5360000,301.3302262760706
5380000,295.5971120564376
5400000,299.17860839466135
5420000,299.9169509269953
5440000,299.3889775038091
5460000,300.86559022362945
5480000,300.5073116583456
5500000,299.8083367271118
5520000,299.0303472242279
5540000,295.1616139521469
5560000,294.13433134484393
5580000,299.0716728465514
5600000,299.1209183715161
5620000,305.23623826714606
5640000,300.5351364689871
5660000,302.04182927523027
5680000,299.06446006612146
5700000,299.48598482564887
5720000,299.68217235519353
5740000,294.8912793126826
5760000,299.31680870557886
5780000,293.66913562346576
5800000,294.4266239662795
5820000,303.00221977195423
5840000,298.9572411572924
5860000,302.4550122752574
5880000,301.90727761417435
5900000,298.80596242536063
5920000,296.99304323596556
5940000,298.9809265974554
5960000,296.28147495765995
5980000,300.6963211903211
6000000,298.7511002583421
6020000,304.1170463817402
6040000,298.0263196202924
6060000,296.86367222040514
6080000,296.66647013024294
6100000,298.4949484158164
6120000,299.5590787517738
6140000,297.1202388332842
6160000,299.3959382422372
6180000,297.75264924281396
6200000,295.8331932534789
6220000,295.256273496008
6240000,302.50433196996323
6260000,301.3387207543689
6280000,299.77469767627224
6300000,297.83348027976143
6320000,297.80329165763493
6340000,296.0257502568102
6360000,299.54980330377623
6380000,298.2486111858968
6400000,298.7338409931027
6420000,298.43045080101695
6440000,299.2804980991736
6460000,295.92943310559025
6480000,298.7060516006156
6500000,299.7656131960123
6520000,296.0738511633363
6540000,298.53304282470225
6560000,292.6338975258823
6580000,305.39569780123094
6600000,294.26757655857364
6620000,303.3172806740437
6640000,302.75534590822053
6660000,300.9751373704767
6680000,298.25036320219846
6700000,295.4495775036801
6720000,300.14065210019146
6740000,300.2901355763616
6760000,303.13477969471194
6780000,304.126880097369
6800000,299.77278040137696
6820000,301.49593934881216
6840000,298.73935790394916
6860000,297.5533610448557
6880000,298.1597400914524
6900000,303.2683782940956
6920000,302.1124887459224
6940000,294.87834406117366
6960000,296.84502751226205
6980000,299.68896402800993
7000000,297.039783782143
7020000,298.857726588527
7040000,297.2251762395493
7060000,299.77077535387457
7080000,294.9107139214424
7100000,298.6146382293849
7120000,295.15344912271655
7140000,295.9859896637318
7160000,298.73817402468455
7180000,293.4783515074555
7200000,297.9926768187036
7220000,298.15344907492914
7240000,300.37395935652285
7260000,300.6391473208476
7280000,297.7475623061879
7300000,298.70281339638416
7320000,295.92929394229833
7340000,303.6457721272998
7360000,297.5710312308702
7380000,298.54584493970253
7400000,304.19546562799894
7420000,299.4415297293222
7440000,304.2684101834758
7460000,296.98686775102715
7480000,298.45954130309684
7500000,303.5033381004417
7520000,294.90405027749784
7540000,301.20605283060326
7560000,298.59637490360063
7580000,300.8061464260885
7600000,293.8946299598113
7620000,298.4186672238822
7640000,298.07030479077304
7660000,297.9626152038638
7680000,292.2010824819833
7700000,298.3326364766759
7720000,295.41785046537376
7740000,298.4637149925777
7760000,300.2233984315279
7780000,297.13399178105334
7800000,297.5929976214714
7820000,295.7960076808675
7840000,300.92154287647463
7860000,294.56175014755644
7880000,301.0855069274699
7900000,299.65448082049886
7920000,304.9452420250583
7940000,299.042818723914
7960000,299.4274929346317
7980000,303.49887855146505
8000000,300.3292992482174
8020000,298.0618921481127
8040000,296.4455926167779
8060000,296.0814868576951
8080000,294.7958489323446
8100000,301.92733720557766
8120000,294.26300445066346
8140000,296.1650742067028
8160000,300.2236953495909
8180000,296.82901124778203
8200000,298.97566174229746
8220000,295.4920678101163
8240000,299.86544548498523
8260000,294.5189594817593
8280000,301.5884863339098
8300000,294.89082699852634
8320000,301.34248542100744
8340000,298.314995901957
8360000,295.25841191284445
8380000,304.17509653190143
8400000,297.84084700281494
8420000,296.7671538818614
8440000,299.888800783167
8460000,296.44656252835955
8480000,297.88520092971976
8500000,297.6369028381055
8520000,300.90901017332857
8540000,301.9689747703044
8560000,297.96055899039294
8580000,293.54957320660213
8600000,302.9009327437374
8620000,296.94113754741255
8640000,297.6291257737094
8660000,296.6084428698307
8680000,299.12081030387577
8700000,297.56673624702853
8720000,298.84097130015994
8740000,298.99135576845384
8760000,299.21822410852394
8780000,302.5942608033102
8800000,301.1849761152376
8820000,299.8121746046004
8840000,296.5689818281375
8860000,302.9719167705988
8880000,298.6336198566898
8900000,295.4765388603453
8920000,297.7486514178376
8940000,296.99090788480703
8960000,295.203907392275
8980000,302.77770391356046
9000000,304.83484218329755
9020000,296.5470304309321
9040000,295.1846655305907
9060000,299.2652361152754
9080000,296.48988416730344
9100000,299.08986262101604
9120000,301.5912746418281
9140000,296.45716865526873
9160000,295.27712294267286
9180000,301.06469618838975
9200000,303.78323194976474
9220000,304.2921512965276
9240000,298.81351188936515
9260000,296.35598228041073
9280000,303.4122367389498
9300000,296.3877484241041
9320000,301.6292570302694
9340000,304.0662587334742
9360000,297.0067868179348
9380000,295.39068548902696
9400000,302.3478869168886
9420000,294.7133340250067
9440000,300.8914913422487
9460000,300.80107783123344
9480000,300.2331020513548
9500000,293.0325226003595
9520000,297.2347948182453
9540000,298.2314712043214
9560000,301.57005051014687
9580000,298.539205774876
9600000,293.0990664188504
9620000,304.2119032702005
9640000,301.71120880362076
9660000,302.84564279264794
9680000,298.46532325580165
9700000,299.06558559136744
9720000,300.43045483227735
9740000,296.3966148724115
9760000,299.89311934487887
9780000,293.24818636443644
9800000,303.44197859666684
9820000,300.0833130480283
9840000,298.85304762058166
9860000,296.9221249919404
9880000,301.1932091042967
9900000,297.8036616372866
9920000,297.04453966900365
9940000,296.48770493778795
9960000,296.5562797129243
9980000,297.9323564392061
10000000,299.1873667595482
10020000,304.0379959616423
10040000,299.3840593914335
10060000,300.77014950743114
10080000,296.58506189317154
10100000,300.68727405604795
10120000,295.03048739571284
10140000,296.5185030521532
10160000,301.37605284786605
10180000,297.04783438574015
10200000,295.3434421828983
10220000,299.62463328649255
10240000,303.4646328350108
10260000,296.4470642010201
10280000,302.1421134329872
10300000,299.508427026146
10320000,298.1462777637418
10340000,294.4301667761096
10360000,299.91112481338865
10380000,301.16448250933144
10400000,296.95130099744927
10420000,295.4015447817032
10440000,295.02375148904133
10460000,299.6220060219369
10480000,294.476562918697
10500000,299.20488097995513
10520000,304.1605842363452
10540000,297.94148816723276
10560000,296.301417153907
10580000,301.21695834163313
10600000,300.3881420992484
10620000,298.64382369436004
10640000,298.90968304577575
10660000,301.9220666244175
10680000,296.33079538595575
10700000,298.20284167482004
10720000,298.6884401325062
10740000,299.0609874780886
10760000,293.4298759045184
10780000,298.57534026752114
10800000,294.9817705330104
10820000,300.9794942541011
10840000,302.3136007670186
10860000,301.1925298688428
10880000,296.4698122816924
10900000,296.2094207421148
10920000,300.92579552970267
10940000,295.55328543693594
10960000,297.85212432516323
10980000,297.7278495578762
11000000,298.2095181907139
11020000,301.13639262384004
11040000,298.0900650333066
11060000,300.6049996461304
11080000,299.1446604130628
11100000,294.0934234855763
11120000,299.59926020134645
11140000,299.18753080986306
11160000,294.62689813626616
11180000,299.67098055839915
11200000,297.1397845060211
11220000,301.6193690023713
11240000,301.2179996171144
11260000,299.19551925380864
11280000,299.3482865728619
11300000,301.38860251192364
11320000,298.7553815348095
11340000,301.3957394097272
11360000,294.3562114782748
11380000,301.1753584224017
11400000,298.5963514230446
11420000,300.60629017331274
11440000,297.2003788009053
11460000,300.7269451900192
11480000,297.4256273817691
11500000,295.62666201749886
11520000,293.96158239860443
11540000,305.48646183514177
11560000,301.89163403451107
11580000,296.678046073774
11600000,297.285426482142
11620000,301.8437384846438
11640000,295.24389688674313
11660000,300.1915788973371
11680000,300.1946884596061
11700000,298.3002663616424
11720000,299.2156271879716
11740000,299.66848982399443
11760000,301.2984831902202
11780000,303.67487713646926
11800000,298.2595258932977
11820000,297.09799918494565
11840000,296.9080508917504
11860000,297.05393933132467
11880000,296.23693900515025
11900000,297.12155771744136
11920000,297.246174387581
11940000,301.76033586984227
11960000,303.4779616616126
11980000,297.4549135048835
12000000,291.9081367509101
12020000,300.1603317742013
12040000,299.4151879339522
12060000,298.96920698968074
12080000,296.5604610144353
12100000,299.44967657879045
12120000,303.59893810696406
12140000,305.53014988416135
12160000,298.1657405451046
12180000,303.72954706597005
12200000,300.1612288037847
12220000,304.0385925888981
12240000,300.0962861954907
12260000,297.88557349540673
12280000,302.15715344933176
12300000,300.0490134755057
12320000,297.839769833386
12340000,299.47062957728696
12360000,296.85666016702805
12380000,296.7227689951016
12400000,300.45602306641274
12420000,301.85446938451753
12440000,298.50772899330207
12460000,300.61441962213433
12480000,300.56182176433776
12500000,300.16441811973357
12520000,300.09697938647594
12540000,301.8074358602742
12560000,295.1240088903797
12580000,302.8907013453579
12600000,300.62348573694555
12620000,302.3667111695974
12640000,297.3474332336883
12660000,297.39691887673115
12680000,300.1859265529186
12700000,298.1704723942042
12720000,295.78183998296726
12740000,297.2807214562129
12760000,300.0828934113477
12780000,296.7056112467544
12800000,295.66377200850167
12820000,298.73985243654226
12840000,301.0786984300017
12860000,299.4611700067198
12880000,299.71532170761157
12900000,298.49895287805015
12920000,302.76828492280976
12940000,297.56188221472917
12960000,299.5469944267268
12980000,299.4206768106385
13000000,296.18383601738446
13020000,297.21963629779066
13040000,300.2890333293895
13060000,297.65558786559114
13080000,299.6302275721632
13100000,300.41721327306857
13120000,297.1370888449824
13140000,301.22864175669
13160000,298.1498087529108
13180000,294.358124490163
13200000,297.8715129894666
13220000,301.43894500582405
13240000,299.13072647654866
13260000,298.7257908411367
13280000,300.67669201700335
13300000,304.7630565897509
13320000,295.1882858876059
13340000,296.1723720710569
13360000,302.06710956711254
13380000,300.50378834976823
13400000,293.1677667824728
13420000,301.5811311781104
13440000,301.5971101572431
13460000,295.7621257123045
13480000,299.21635239366753
13500000,297.182152966793
13520000,296.48400525795853
13540000,298.9327365961143
13560000,298.4490602283512
13580000,299.7391870551979
13600000,299.5777935883064
13620000,298.51574432731996
13640000,302.7297001954848
13660000,299.42877625074783
13680000,298.9236409738097
13700000,296.19968512624644
13720000,301.3279587126791
13740000,293.44041803888274
13760000,298.29866709459577
13780000,297.85756927096975
13800000,298.46523300655645
13820000,297.19777318098954
13840000,300.85915277233164
#"Step","Temperature (K)"
20000,301.22161326617686
40000,301.63765474052894
60000,298.3213470875755
80000,303.18615989196473
100000,298.1344407414475
120000,299.1020616743456
140000,303.8736324692372
160000,298.80073744523327
180000,295.12839769563345
200000,296.89660921478765
220000,300.59390246853013
240000,298.51402868826904
260000,299.9617461236726
280000,301.2136391582901
300000,297.8965332306977
320000,299.52770562659794
340000,299.40528627339256
360000,297.8347982694271
380000,295.1588749413457
400000,301.4018473165743
420000,302.7834884718622
440000,300.10425005982916
460000,301.4017536170965
480000,295.89200008952344
500000,296.70685990581666
520000,298.17881896806966
540000,297.6544981993981
560000,299.7328198805451
580000,298.0393322710607
600000,296.7500056401617
620000,294.5291149453982
640000,296.8288780372511
660000,297.11877641641865
680000,294.09062619456415
700000,303.20344842544125
720000,298.21543796050435
740000,297.31042110528
760000,299.8924676182828
780000,297.66528669589405
800000,297.8330646903317
820000,298.88402713447823
840000,301.6721666315243
860000,304.4902248495553
880000,298.5728604586894
900000,296.6822836349078
920000,300.1324865664922
940000,295.9624510646877
960000,301.88749076032025
980000,297.5111016750423
1000000,301.0520873197907
1020000,301.430570176332
1040000,299.3906202801897
1060000,299.7974793128538
1080000,298.720797385307
1100000,297.4668113381184
1120000,300.9873024553641
1140000,299.5088921244211
1160000,298.37326506972994
1180000,297.94140694887875
1200000,297.75992989567203
1220000,300.6344297657643
1240000,300.79441173096416
1260000,302.83946921484284
1280000,300.72292758789797
1300000,297.7897111207742
1320000,303.6698250365805
1340000,293.31758815452076
1360000,298.20777529359543
1380000,294.08352732326347
1400000,296.54703704336265
1420000,300.95292234811876
1440000,302.01259798295274
1460000,292.81025867977945
1480000,301.63960483984874
1500000,301.21090107935584
1520000,299.6597906085097
1540000,297.95175640013963
1560000,304.858153583741
1580000,300.8589768454555
1600000,304.46780271114727
1620000,296.29666981452084
1640000,299.8839073158367
1660000,298.3033349018738
1680000,302.13539598002234
1700000,293.87976538355974
1720000,297.21144643796396
1740000,297.68162002187165
1760000,299.3793025308985
1780000,296.83295222512714
1800000,300.4851206032539
1820000,297.9028419418561
1840000,299.10917761063746
1860000,299.0893648785058
1880000,297.30051184055407
1900000,300.6132647051158
1920000,292.51412306984423
1940000,296.60295548974574
1960000,297.69049642396936
1980000,296.5777031285675
2000000,300.3832035194908
2020000,290.2053267967451
2040000,299.7536514392629
2060000,301.56834085569676
2080000,297.89390753881884
2100000,301.22457740626896
2120000,293.4731397772267
2140000,299.13955472492836
2160000,296.9652506327279
2180000,301.90957547714174
2200000,296.09550051134903
2220000,300.7567673456692
2240000,299.36061597988294
2260000,301.80885908296614
2280000,296.9858184772917
2300000,299.19744160525846
2320000,299.1089888326346
2340000,299.48634069667605
2360000,295.6678200919767
2380000,296.9091076428181
2400000,299.6659615733012
2420000,304.4964938828895
2440000,296.7583588544045
2460000,299.69197462208854
2480000,300.1035518653796
2500000,298.42961128897457
2520000,299.588155520961
2540000,302.01979085398204
2560000,304.0422940802615
2580000,303.4458358434996
2600000,298.4241365913785
2620000,303.6035507214621
2640000,296.6874948288843
2660000,298.5903124706391
2680000,303.16871700693457
2700000,299.919902040772
2720000,298.388101226333
2740000,306.1747931840636
2760000,302.95547271058985
2780000,297.6445576152855
2800000,302.6994629815643
2820000,297.53488782645684
2840000,300.74847020633365
2860000,298.23579735950403
2880000,301.89564258859485
2900000,300.4816964690231
2920000,294.63423321004257
2940000,293.17752645789534
2960000,297.785493175622
2980000,304.96000520166467
3000000,299.4629405268408
3020000,294.5041925614833
3040000,300.00711214060465
3060000,300.5115418557123
3080000,301.4140417275201
3100000,293.997304513537
3120000,303.5358349621659
3140000,300.0844594106483
3160000,294.696754030821
3180000,300.701193858578
3200000,302.09987292193324
3220000,299.21727498456113
3240000,298.5073973482542
3260000,301.71679104026276
3280000,298.58970419647505
3300000,301.4674613585433
3320000,298.5117889191075
3340000,295.64472200998347
3360000,304.61366185715684
3380000,298.30882841902843
3400000,293.7158706867874
3420000,304.7869911333787
3440000,297.60431109327436
3460000,299.13457793159415
3480000,297.8145945596851
3500000,299.9220981596459
3520000,306.5713006383195
3540000,298.80743582554624
3560000,296.52120621680945
3580000,296.4890409858122
3600000,292.2303872807054
3620000,302.220676969535
3640000,297.29222024613233
3660000,298.13458836515565
3680000,296.04349744748055
3700000,296.05561100352764
3720000,300.3118118691355
3740000,305.0955149324189
3760000,302.2581298178359
3780000,302.26957897583844
3800000,301.8468392032639
3820000,295.2222485026626
3840000,292.3754864331999
3860000,300.34541317682454
3880000,296.925234437041
3900000,302.07621292592654
3920000,296.4140624391637
3940000,294.39166570709676
3960000,303.11992440401696
3980000,293.81679962877547
4000000,298.6267573369126
4020000,299.6779401919312
4040000,300.86594776660246
4060000,301.01583874162947
4080000,297.0690220910386
4100000,303.6998122757886
4120000,297.6110093177263
4140000,302.3051336202746
4160000,299.4408981818957
4180000,300.3774368252938
4200000,296.46548598808414
4220000,301.28339722185893
4240000,298.50019789343867
4260000,300.9407130818774
4280000,299.74045702323207
4300000,304.1301279267774
4320000,298.07650414016695
4340000,301.39320322789075
4360000,295.40505157201227
4380000,295.22886127978705
4400000,297.4436151545895
4420000,302.1507245030154
4440000,295.1250750948061
4460000,295.9331058015211
4480000,299.48785975599185
4500000,296.98039606268156
4520000,298.42254037730527
4540000,301.53114640839044
4560000,296.39782749192284
4580000,305.00454771889224
4600000,299.75958317688566
4620000,291.97922033197324
4640000,300.43228738772365
4660000,301.8434741205343
4680000,299.82421061896156
4700000,298.53665099544924
4720000,297.30728139358695
4740000,301.0566641604395
4760000,297.54491508902413
4780000,298.66296167442033
4800000,300.6136171569082
4820000,300.73968742447653
4840000,299.6435537402742
4860000,293.753850109472
4880000,301.0164753484196
4900000,296.0271572511245
4920000,297.7290059890354
4940000,299.9537870157308
4960000,303.73964069965433
4980000,308.9639654760026
5000000,296.67494571357787
5020000,294.53112184274994
5040000,300.644261738861
5060000,298.85577933811334
5080000,296.8440980882972
5100000,297.068291703407
5120000,298.2524381143194
5140000,295.33941428227087
5160000,297.77110807066856
5180000,294.7376651092561
5200000,297.7717935229955
5220000,298.6746911758991
5240000,296.5342749966101
5260000,302.2543202408311
5280000,298.70231852478446
5300000,300.6027461154749
5320000,300.03764549033536
5340000,302.1695021137448
5360000,300.1742749187648
5380000,298.5738936627381
5400000,298.08278435967077
5420000,298.7205820232324
5440000,296.95495353515884
5460000,293.8684974665668
5480000,296.4379274442594
5500000,293.94529963536087
5520000,298.64912815583364
5540000,289.85454806668633
5560000,304.9218691959314
5580000,299.8886877407897
5600000,298.6390924774729
5620000,298.5726770832867
5640000,301.6487529186066
5660000,300.95260962774034
5680000,296.21868595614467
5700000,298.3649619594395
5720000,303.89792162603436
5740000,294.9506704811492
5760000,296.48749636088064
5780000,293.20911731558397
5800000,299.48879279409965
5820000,297.81350710549447
5840000,298.10988922162204
5860000,297.1391152279171
5880000,295.3971488026382
5900000,300.7383609280996
5920000,304.9370589769717
5940000,303.8968410974517
5960000,303.69898353984274
5980000,301.08170749136127
6000000,293.3409326466241
6020000,294.1623820486663
6040000,295.65587249276183
6060000,300.7747934553258
6080000,298.8337146974513
6100000,303.1058371439675
6120000,302.49780500094175
6140000,298.5542373789732
6160000,296.79720447197525
6180000,304.6733640507317
6200000,300.4278200598556
6220000,298.9381486473757
6240000,300.01557563894954
6260000,296.59759155465554
6280000,296.8956004370122
6300000,299.6945474149362
